tick,symbol,real_mid,real_spread,real_bidDepth,real_askDepth,engine_bestBid,engine_bestAsk
941670,ETH,2142.51,0.41,0,0,2376,2474
941670,ADA,1.2049,0.001,0,0,1,2
941680,BTC,55155.2,0.01,0,0,60379,60888
941680,ETH,2146.22,0.25,0,0,2376,2474
941680,ADA,1.20685,0.0007,0,0,1,2
941690,BTC,55133,7.52,270.37,0,60378,60888
941690,ETH,2145.81,0.01,0,0,2376,2474
941690,ADA,1.20725,0.0013,0,0,1,2
941700,BTC,55112.7,10.69,0,0,60378,60888
941700,ETH,2142.77,0.77,0,1834,2376,2474
941700,ADA,1.2054,0.0008,0,0,1,2
941710,BTC,55066.6,0.01,0,249.77,60378,60888
941710,ETH,2140.7,0.01,0,0,2376,2474
941710,ADA,1.2051,0.001,0,0,1,2
941720,BTC,55055.8,0.01,0,0,60378,60888
941720,ETH,2139.16,0.34,0,0,2376,2474
941720,ADA,1.2036,0.0008,0,0,1,2
941730,BTC,55049.8,0.01,0,552.84,60378,60888
941730,ETH,2139.57,1.24,0,231.6,2376,2474
941730,ADA,1.20415,0.0009,0,0,1,2
941740,BTC,54976.7,0.01,0,0,60378,60888
941740,ETH,2137.18,0.4,0,0,2376,2474
941740,ADA,1.2028,0.0016,0,0,1,2
941750,BTC,54955.7,0.01,0,0,60377,60888
941750,ETH,2137.89,0.41,0,0,2376,2474
941750,ADA,1.20195,0.0017,0,0,1,2
941760,BTC,54981.2,16.91,0,0,60375,60888
941760,ETH,2133.47,0.19,0,0,2376,2474
941760,ADA,1.201,0.0008,0,167.22,1,2
941770,BTC,55066.2,27.01,0,0,60375,60888
941770,ETH,2133.3,0.47,0,0,2376,2474
941770,ADA,1.20165,0.0013,0,0,1,2
941780,BTC,55097.1,27.16,0,0,60375,60888
941780,ETH,2134.64,0.01,0,0,2376,2474
941780,ADA,1.19935,0.0003,0,0,1,2
941790,BTC,55148.5,0.01,0,0,60375,60888
941790,ETH,2135.97,0.01,0,0,2376,2474
941790,ADA,1.1992,0.0004,0,0,1,2
941800,BTC,55155.6,1.66,0,0,60375,60888
941800,ETH,2131.23,0.44,0,0,2376,2474
941800,ADA,1.1976,0.0008,0,0,1,2
941810,BTC,55232,0.01,0,0,60375,60888
941810,ETH,2130.47,0.51,0,0,2376,2474
941810,ADA,1.19705,0.0013,0,0,1,2
941820,BTC,55249,0.01,0,0,60374,60888
941820,ETH,2130.57,0.01,0,162.56,2376,2474
941820,ADA,1.1955,0.0006,0,0,1,2
941830,BTC,55278.6,11.75,0,0,60374,60888
941830,ETH,2132.83,0.56,0,0,2376,2474
941830,ADA,1.1968,0.0014,0,0,1,2
941840,BTC,55318.5,0.01,0,0,60374,60888
941840,ETH,2129.94,0.66,0,0,2376,2474
941840,ADA,1.19755,0.0019,0,0,1,2
941850,BTC,55304.5,3.18,0,0,60374,60888
941850,ETH,2135.16,0.32,0,0,2376,2474
941850,ADA,1.19775,0.0019,0,0,1,2
941860,BTC,55393.8,0.01,0,15.96,60374,60888
941860,ETH,2136.34,0.55,0,0,2376,2474
941860,ADA,1.1987,0.002,0,0,1,2
941870,BTC,55303,8.32,0,0,60374,60888
941870,ETH,2140.78,1.11,0,0,2376,2474
941870,ADA,1.1989,0.0006,0,0,1,2
941880,BTC,55284.8,0.01,0,0,60374,60888
941880,ETH,2140.64,0.31,0,0,2376,2474
941880,ADA,1.1992,0.0014,0,0,1,2
